sim	toetseenheid	functie	toetshoogte	volume	oppervlakte	percentage
2	1252	akkerbouw	1.48	0	0	0
2	1252	hoogwaardig	1.06	0	0	0
2	1252	stedelijk	0	0	0	0
2	1135	grasland	0.98	0	0	0
2	1135	akkerbouw	1.37	0	0	0
2	1135	hoogwaardig	0.53	7.1	25	2.94
2	1135	stedelijk	1.32	0	0	0
2	1132	grasland	1.13	0	0	0
2	1132	akkerbouw	1.58	0	0	0
2	1132	hoogwaardig	0.82	0	0	0
2	1132	stedelijk	1.33	0	0	0
2	1120	grasland	0.83	0	0	0
2	1120	akkerbouw	0	0	0	0
2	1120	hoogwaardig	0	0	0	0
2	1120	stedelijk	0	0	0	0
2	1136	grasland	1.05	0	0	0
2	1136	akkerbouw	1.06	0	0	0
2	1136	hoogwaardig	0.9	0	0	0
2	1136	stedelijk	1.14	0	0	0
2	1993	grasland	1.08	0	0	0
2	1993	akkerbouw	0.94	0	0	0
2	1993	hoogwaardig	0.79	0	0	0
2	1993	stedelijk	0.92	0	0	0
2	1152	grasland	1.1	0	0	0
2	1152	akkerbouw	1.28	0	0	0
2	1152	hoogwaardig	1.01	0	0	0
2	1152	stedelijk	0	0	0	0
2	1137	grasland	1.04	0	0	0
2	1137	akkerbouw	1.65	0	0	0
2	1137	hoogwaardig	0.54	117.23	250	1.36
2	1137	stedelijk	1.5	0	0	0
2	1145	grasland	1.04	0	0	0
2	1145	akkerbouw	0.98	0	0	0
2	1145	hoogwaardig	0.09	179.14	975	16.88
2	1145	stedelijk	0.88	0	0	0
2	1256	grasland	0.96	0	0	0
2	1256	akkerbouw	0	0	0	0
2	1256	hoogwaardig	0.91	0	0	0
2	1256	stedelijk	1.18	0	0	0
2	1416	grasland	-0.29	78.06	575	13.86
2	1416	akkerbouw	0.15	0	0	0
2	1416	hoogwaardig	-0.3	996.77	4950	14.79
2	1416	stedelijk	0.81	0	0	0
2	1991	grasland	0.92	0	0	0
2	1991	akkerbouw	0	0	0	0
2	1991	hoogwaardig	0	0	0	0
2	1991	stedelijk	0	0	0	0
2	1130	grasland	0.75	0	0	0
2	1130	akkerbouw	1.12	0	0	0
2	1130	hoogwaardig	0.42	211.36	850	1.79
2	1130	stedelijk	1.39	0	0	0
2	1146	grasland	1.04	0	0	0
2	1146	akkerbouw	1.15	0	0	0
2	1146	hoogwaardig	0.92	0	0	0
2	1146	stedelijk	1.34	0	0	0
2	1253	grasland	1.06	0	0	0
2	1253	akkerbouw	1.2	0	0	0
2	1253	hoogwaardig	0.97	0	0	0
2	1253	stedelijk	1.1	0	0	0
2	1254	grasland	1	0	0	0
2	1254	akkerbouw	0.9	0	0	0
2	1254	hoogwaardig	0.93	0	0	0
2	1254	stedelijk	0.91	0	0	0
2	1289	grasland	1.08	0	0	0
2	1289	akkerbouw	0	0	0	0
2	1289	hoogwaardig	0.18	0	0	0
2	1289	stedelijk	0	0	0	0
2	1153	grasland	1.05	0	0	0
2	1153	akkerbouw	1.1	0	0	0
2	1153	hoogwaardig	0.72	0	0	0
2	1153	stedelijk	1.14	0	0	0
2	1139	grasland	0	0	0	0
2	1139	akkerbouw	0	0	0	0
2	1139	hoogwaardig	0	0	0	0
2	1139	stedelijk	0	0	0	0
2	1141	grasland	0	0	0	0
2	1141	akkerbouw	0	0	0	0
2	1141	hoogwaardig	0	0	0	0
2	1141	stedelijk	0	0	0	0
2	1994	grasland	1.47	0	0	0
2	1994	akkerbouw	1.56	0	0	0
2	1994	hoogwaardig	0.83	0	0	0
2	1994	stedelijk	1.56	0	0	0
2	1154	grasland	0	0	0	0
2	1154	akkerbouw	0	0	0	0
2	1154	hoogwaardig	0.78	0	0	0
2	1154	stedelijk	0	0	0	0
3	1156	grasland	0.99	0	0	0
3	1156	akkerbouw	0.93	0	0	0
3	1156	hoogwaardig	0.37	7211.41	30075	28.6
3	1156	stedelijk	1.05	0	0	0
3	1155	grasland	1.09	0	0	0
3	1155	akkerbouw	0.63	0	0	0
3	1155	hoogwaardig	1.1	0	0	0
3	1155	stedelijk	1.13	0	0	0
3	1959	grasland	1.11	0	0	0
3	1959	akkerbouw	1.05	0	0	0
3	1959	hoogwaardig	1.19	0	0	0
3	1959	stedelijk	1.31	0	0	0
3	1962	grasland	1.17	0	0	0
3	1962	akkerbouw	0	0	0	0
3	1962	hoogwaardig	3.44	0	0	0
3	1962	stedelijk	0	0	0	0
3	1955	grasland	1.39	0	0	0
3	1955	akkerbouw	1.63	0	0	0
3	1955	hoogwaardig	1.48	0	0	0
3	1955	stedelijk	0	0	0	0
3	1996	grasland	1.12	0	0	0
3	1996	akkerbouw	2.41	0	0	0
3	1996	hoogwaardig	1.63	0	0	0
3	1996	stedelijk	2.16	0	0	0
3	1960	grasland	1.06	0	0	0
3	1960	akkerbouw	1.35	0	0	0
3	1960	hoogwaardig	0.94	0	0	0
3	1960	stedelijk	1.69	0	0	0
3	1958	grasland	1.07	0	0	0
3	1958	akkerbouw	1.92	0	0	0
3	1958	hoogwaardig	0.16	110.97	300	9.09
3	1958	stedelijk	1.73	0	0	0
3	1957	grasland	1	0	0	0
3	1957	akkerbouw	1.2	0	0	0
3	1957	hoogwaardig	1.02	0	0	0
3	1957	stedelijk	1.12	0	0	0
3	1956	grasland	1.16	0	0	0
3	1956	akkerbouw	1.23	0	0	0
3	1956	hoogwaardig	1.02	0	0	0
3	1956	stedelijk	1.41	0	0	0
3	1952	grasland	1.02	0	0	0
3	1952	akkerbouw	1.18	0	0	0
3	1952	hoogwaardig	0.89	0	0	0
3	1952	stedelijk	1.34	0	0	0
3	1953	grasland	1.26	0	0	0
3	1953	akkerbouw	1.33	0	0	0
3	1953	hoogwaardig	1.35	0	0	0
3	1953	stedelijk	1.34	0	0	0
3	1954	grasland	1.31	0	0	0
3	1954	akkerbouw	1.52	0	0	0
3	1954	hoogwaardig	1.55	0	0	0
3	1954	stedelijk	4.7	0	0	0
3	1964	grasland	0.52	0	0	0
3	1964	akkerbouw	1.12	0	0	0
3	1964	hoogwaardig	0.01	57.21	150	3.61
3	1964	stedelijk	1.37	0	0	0
3	1966	grasland	0	0	0	0
3	1966	akkerbouw	0	0	0	0
3	1966	hoogwaardig	0.51	35.28	50	1.04
3	1966	stedelijk	0	0	0	0
3	1963	grasland	0.88	0	0	0
3	1963	akkerbouw	0	0	0	0
3	1963	hoogwaardig	1.78	0	0	0
3	1963	stedelijk	0	0	0	0
3	1124	grasland	1.54	0	0	0
3	1124	akkerbouw	0	0	0	0
3	1124	hoogwaardig	2.2	0	0	0
3	1124	stedelijk	0	0	0	0
3	1965	grasland	1.06	0	0	0
3	1965	akkerbouw	0	0	0	0
3	1965	hoogwaardig	-0.21	47.15	75	5.45
3	1965	stedelijk	2.11	0	0	0
3	1112	grasland	1.08	0	0	0
3	1112	akkerbouw	0.58	0	0	0
3	1112	hoogwaardig	0.87	0	0	0
3	1112	stedelijk	1.12	0	0	0
3	1947	grasland	1.32	0	0	0
3	1947	akkerbouw	1.33	0	0	0
3	1947	hoogwaardig	1.81	0	0	0
3	1947	stedelijk	1.85	0	0	0
3	1961	grasland	1.08	0	0	0
3	1961	akkerbouw	0	0	0	0
3	1961	hoogwaardig	0	0	0	0
3	1961	stedelijk	0	0	0	0
3	1123	grasland	1.58	0	0	0
3	1123	akkerbouw	0	0	0	0
3	1123	hoogwaardig	1.68	0	0	0
3	1123	stedelijk	2.3	0	0	0
3	1949	grasland	1.12	0	0	0
3	1949	akkerbouw	0	0	0	0
3	1949	hoogwaardig	0.93	0	0	0
3	1949	stedelijk	1.41	0	0	0
3	1109	grasland	1.07	0	0	0
3	1109	akkerbouw	1.41	0	0	0
3	1109	hoogwaardig	1.09	0	0	0
3	1109	stedelijk	1.45	0	0	0
3	1948	grasland	1.18	0	0	0
3	1948	akkerbouw	2.26	0	0	0
3	1948	hoogwaardig	1.03	0	0	0
3	1948	stedelijk	1.98	0	0	0
3	1107	grasland	1.39	0	0	0
3	1107	akkerbouw	2.08	0	0	0
3	1107	hoogwaardig	1.69	0	0	0
3	1107	stedelijk	1.33	0	0	0
3	1950	grasland	0.99	0	0	0
3	1950	akkerbouw	1.11	0	0	0
3	1950	hoogwaardig	0.44	204.06	675	1.67
3	1950	stedelijk	1.17	0	0	0
3	671	grasland	0.95	0	0	0
3	671	akkerbouw	1.44	0	0	0
3	671	hoogwaardig	1.01	0	0	0
3	671	stedelijk	0.94	0	0	0
3	1099	grasland	0	0	0	0
3	1099	akkerbouw	0	0	0	0
3	1099	hoogwaardig	0.45	0	0	0
3	1099	stedelijk	0	0	0	0
3	1835	grasland	1.11	0	0	0
3	1835	akkerbouw	0	0	0	0
3	1835	hoogwaardig	1.14	0	0	0
3	1835	stedelijk	0	0	0	0
3	1951	grasland	1.01	0	0	0
3	1951	akkerbouw	2.19	0	0	0
3	1951	hoogwaardig	1.05	0	0	0
3	1951	stedelijk	1.29	0	0	0
3	1836	grasland	1.05	0	0	0
3	1836	akkerbouw	1.31	0	0	0
3	1836	hoogwaardig	1.21	0	0	0
3	1836	stedelijk	0	0	0	0
3	1992	grasland	0	0	0	0
3	1992	akkerbouw	0	0	0	0
3	1992	hoogwaardig	1.31	0	0	0
3	1992	stedelijk	0	0	0	0
3	1106	grasland	1.37	0	0	0
3	1106	akkerbouw	0	0	0	0
3	1106	hoogwaardig	2.15	0	0	0
3	1106	stedelijk	2.93	0	0	0
3	1976	grasland	0	0	0	0
3	1976	akkerbouw	0	0	0	0
3	1976	hoogwaardig	2.2	0	0	0
3	1976	stedelijk	0	0	0	0
3	1838	grasland	1.04	0	0	0
3	1838	akkerbouw	1.42	0	0	0
3	1838	hoogwaardig	1.26	0	0	0
3	1838	stedelijk	0	0	0	0
3	1105	grasland	1.06	0	0	0
3	1105	akkerbouw	1.08	0	0	0
3	1105	hoogwaardig	1.27	0	0	0
3	1105	stedelijk	1.13	0	0	0
3	1974	grasland	0	0	0	0
3	1974	akkerbouw	0	0	0	0
3	1974	hoogwaardig	0	0	0	0
3	1974	stedelijk	0	0	0	0
3	1939	grasland	1.01	0	0	0
3	1939	akkerbouw	0	0	0	0
3	1939	hoogwaardig	1.3	0	0	0
3	1939	stedelijk	0	0	0	0
3	1104	grasland	1.16	0	0	0
3	1104	akkerbouw	0	0	0	0
3	1104	hoogwaardig	2.05	0	0	0
3	1104	stedelijk	0	0	0	0
3	1102	grasland	1.4	0	0	0
3	1102	akkerbouw	3.24	0	0	0
3	1102	hoogwaardig	1.63	0	0	0
3	1102	stedelijk	0	0	0	0
3	1108	grasland	1.12	0	0	0
3	1108	akkerbouw	1.32	0	0	0
3	1108	hoogwaardig	1.97	0	0	0
3	1108	stedelijk	0.5	5.45	25	100
3	1938	grasland	0.97	0	0	0
3	1938	akkerbouw	1.12	0	0	0
3	1938	hoogwaardig	0.64	118.03	400	1.07
3	1938	stedelijk	0	0	0	0
3	1101	grasland	1.34	0	0	0
3	1101	akkerbouw	1.9	0	0	0
3	1101	hoogwaardig	2.47	0	0	0
3	1101	stedelijk	0	0	0	0
3	1111	grasland	1.03	0	0	0
3	1111	akkerbouw	1.3	0	0	0
3	1111	hoogwaardig	1.06	0	0	0
3	1111	stedelijk	0.93	0	0	0
3	1100	grasland	1.39	0	0	0
3	1100	akkerbouw	1.27	0	0	0
3	1100	hoogwaardig	1.49	0	0	0
3	1100	stedelijk	2.29	0	0	0
3	1946	grasland	1.13	0	0	0
3	1946	akkerbouw	0	0	0	0
3	1946	hoogwaardig	0.31	9.95	25	3.33
3	1946	stedelijk	0	0	0	0
3	1103	grasland	1.17	0	0	0
3	1103	akkerbouw	0	0	0	0
3	1103	hoogwaardig	0	0	0	0
3	1103	stedelijk	0	0	0	0
3	1937	grasland	0.9	0	0	0
3	1937	akkerbouw	1.07	0	0	0
3	1937	hoogwaardig	0.18	1112.84	2375	1.97
3	1937	stedelijk	0.42	11.37	50	14.29
3	1945	grasland	0.9	0	0	0
3	1945	akkerbouw	0	0	0	0
3	1945	hoogwaardig	0.71	0	0	0
3	1945	stedelijk	0	0	0	0
3	1414	grasland	1.14	0	0	0
3	1414	akkerbouw	1.18	0	0	0
3	1414	hoogwaardig	0.64	0	0	0
3	1414	stedelijk	0.8	0	0	0
3	1995	grasland	1.07	0	0	0
3	1995	akkerbouw	1.11	0	0	0
3	1995	hoogwaardig	0.98	0	0	0
3	1995	stedelijk	1.14	0	0	0
3	1296	grasland	0	0	0	0
3	1296	akkerbouw	0	0	0	0
3	1296	hoogwaardig	0	0	0	0
3	1296	stedelijk	0	0	0	0
3	1125	grasland	0.93	0	0	0
3	1125	akkerbouw	0.76	0	0	0
3	1125	hoogwaardig	0.64	49.41	375	1.41
3	1125	stedelijk	1.16	0	0	0
3	1413	grasland	1.3	0	0	0
3	1413	akkerbouw	0	0	0	0
3	1413	hoogwaardig	0.41	0	0	0
3	1413	stedelijk	0	0	0	0
3	1411	grasland	1.19	0	0	0
3	1411	akkerbouw	1.05	0	0	0
3	1411	hoogwaardig	1.03	0	0	0
3	1411	stedelijk	1.28	0	0	0
3	1126	grasland	0.99	0	0	0
3	1126	akkerbouw	1.38	0	0	0
3	1126	hoogwaardig	0.63	91.65	500	2.45
3	1126	stedelijk	1.07	0	0	0
3	1110	grasland	1.03	0	0	0
3	1110	akkerbouw	1.11	0	0	0
3	1110	hoogwaardig	0.83	0	0	0
3	1110	stedelijk	0	0	0	0
3	1257	grasland	1.17	0	0	0
3	1257	akkerbouw	0.8	0	0	0
3	1257	hoogwaardig	0.7	0	0	0
3	1257	stedelijk	0.65	0	0	0
3	1119	grasland	0	0	0	0
3	1119	akkerbouw	0	0	0	0
3	1119	hoogwaardig	0	0	0	0
3	1119	stedelijk	0	0	0	0
3	1127	grasland	0.95	0	0	0
3	1127	akkerbouw	1.14	0	0	0
3	1127	hoogwaardig	0.44	35.42	200	6.45
3	1127	stedelijk	1.04	0	0	0
3	1255	grasland	1.08	0	0	0
3	1255	akkerbouw	1.13	0	0	0
3	1255	hoogwaardig	1.02	0	0	0
3	1255	stedelijk	2.08	0	0	0
3	1113	grasland	0	0	0	0
3	1113	akkerbouw	0	0	0	0
3	1113	hoogwaardig	2.51	0	0	0
3	1113	stedelijk	0	0	0	0
3	1114	grasland	1.32	0	0	0
3	1114	akkerbouw	0	0	0	0
3	1114	hoogwaardig	0.88	0	0	0
3	1114	stedelijk	1.2	0	0	0
3	1122	grasland	0	0	0	0
3	1122	akkerbouw	0	0	0	0
3	1122	hoogwaardig	0	0	0	0
3	1122	stedelijk	0	0	0	0
3	1134	grasland	1.07	0	0	0
3	1134	akkerbouw	0	0	0	0
3	1134	hoogwaardig	0	0	0	0
3	1134	stedelijk	0	0	0	0
3	1121	grasland	0	0	0	0
3	1121	akkerbouw	0	0	0	0
3	1121	hoogwaardig	0	0	0	0
3	1121	stedelijk	0	0	0	0
3	1131	grasland	1.06	0	0	0
3	1131	akkerbouw	1.14	0	0	0
3	1131	hoogwaardig	0.71	0	0	0
3	1131	stedelijk	1	0	0	0
3	1129	grasland	1.15	0	0	0
3	1129	akkerbouw	0	0	0	0
3	1129	hoogwaardig	1.1	0	0	0
3	1129	stedelijk	0	0	0	0
3	1116	grasland	0	0	0	0
3	1116	akkerbouw	0	0	0	0
3	1116	hoogwaardig	0	0	0	0
3	1116	stedelijk	0	0	0	0
3	1117	grasland	1.1	0	0	0
3	1117	akkerbouw	1.05	0	0	0
3	1117	hoogwaardig	0.06	61.41	175	1.31
3	1117	stedelijk	-0.04	13.85	50	100
3	1128	grasland	1.02	0	0	0
3	1128	akkerbouw	0.85	0	0	0
3	1128	hoogwaardig	0.61	71.81	1225	3.3
3	1128	stedelijk	1.17	0	0	0
3	1252	grasland	1.05	0	0	0
3	1252	akkerbouw	1.35	0	0	0
3	1252	hoogwaardig	1.04	0	0	0
3	1252	stedelijk	0	0	0	0
3	1135	grasland	0.97	0	0	0
3	1135	akkerbouw	1.59	0	0	0
3	1135	hoogwaardig	0.49	7.23	25	2.94
3	1135	stedelijk	1.03	0	0	0
3	1132	grasland	1.12	0	0	0
3	1132	akkerbouw	1.36	0	0	0
3	1132	hoogwaardig	0.81	0	0	0
3	1132	stedelijk	0	0	0	0
3	1120	grasland	0.82	0	0	0
3	1120	akkerbouw	0	0	0	0
3	1120	hoogwaardig	0	0	0	0
3	1120	stedelijk	0	0	0	0
3	1136	grasland	1.04	0	0	0
3	1136	akkerbouw	1.12	0	0	0
3	1136	hoogwaardig	0.89	0	0	0
3	1136	stedelijk	0.99	0	0	0
3	1993	grasland	1.06	0	0	0
3	1993	akkerbouw	0.84	0	0	0
3	1993	hoogwaardig	0.78	0	0	0
3	1993	stedelijk	0.93	0	0	0
3	1152	grasland	1.09	0	0	0
3	1152	akkerbouw	0	0	0	0
3	1152	hoogwaardig	1	0	0	0
3	1152	stedelijk	0	0	0	0
3	1137	grasland	1.02	0	0	0
3	1137	akkerbouw	1.17	0	0	0
3	1137	hoogwaardig	0.54	108.09	250	1.37
3	1137	stedelijk	1.38	0	0	0
3	1145	grasland	1.03	0	0	0
3	1145	akkerbouw	0	0	0	0
3	1145	hoogwaardig	0.08	151.26	875	15.09
3	1145	stedelijk	0	0	0	0
3	1256	grasland	0.95	0	0	0
3	1256	akkerbouw	1.8	0	0	0
3	1256	hoogwaardig	0.91	0	0	0
3	1256	stedelijk	1.55	0	0	0
3	1416	grasland	-0.31	118.11	625	14.71
3	1416	akkerbouw	-0.01	0	0	0
3	1416	hoogwaardig	-0.32	596.43	3875	11.58
3	1416	stedelijk	0.73	0	0	0
3	1991	grasland	0.88	0	0	0
3	1991	akkerbouw	0	0	0	0
3	1991	hoogwaardig	0	0	0	0
3	1991	stedelijk	0	0	0	0
3	1130	grasland	0.74	0	0	0
3	1130	akkerbouw	0.44	0	0	0
3	1130	hoogwaardig	0.4	183.51	750	1.58
3	1130	stedelijk	1.01	0	0	0
3	1146	grasland	1.03	0	0	0
3	1146	akkerbouw	1.28	0	0	0
3	1146	hoogwaardig	0.93	0	0	0
3	1146	stedelijk	1.15	0	0	0
3	1253	grasland	1.04	0	0	0
3	1253	akkerbouw	1.06	0	0	0
3	1253	hoogwaardig	0.93	0	0	0
3	1253	stedelijk	1.07	0	0	0
3	1254	grasland	0.98	0	0	0
3	1254	akkerbouw	1.42	0	0	0
3	1254	hoogwaardig	0.92	0	0	0
3	1254	stedelijk	1.24	0	0	0
3	1289	grasland	1.05	0	0	0
3	1289	akkerbouw	0	0	0	0
3	1289	hoogwaardig	0.17	0	0	0
3	1289	stedelijk	1.23	0	0	0
3	1153	grasland	1.03	0	0	0
3	1153	akkerbouw	1.39	0	0	0
3	1153	hoogwaardig	0.7	0	0	0
3	1153	stedelijk	1.8	0	0	0
3	1139	grasland	0	0	0	0
3	1139	akkerbouw	0	0	0	0
3	1139	hoogwaardig	0	0	0	0
3	1139	stedelijk	0	0	0	0
3	1141	grasland	0	0	0	0
3	1141	akkerbouw	0	0	0	0
3	1141	hoogwaardig	0	0	0	0
3	1141	stedelijk	0	0	0	0
3	1994	grasland	1.45	0	0	0
3	1994	akkerbouw	0	0	0	0
3	1994	hoogwaardig	0.83	0	0	0
3	1994	stedelijk	0	0	0	0
3	1154	grasland	0	0	0	0
3	1154	akkerbouw	0	0	0	0
3	1154	hoogwaardig	0.76	0	0	0
3	1154	stedelijk	0	0	0	0
4	1156	grasland	0.99	0	0	0
4	1156	akkerbouw	1.05	0	0	0
4	1156	hoogwaardig	0.36	5670.84	26725	25.39
4	1156	stedelijk	0.84	3.68	50	33.33
4	1155	grasland	1.09	0	0	0
4	1155	akkerbouw	0.95	0	0	0
4	1155	hoogwaardig	1.09	0	0	0
4	1155	stedelijk	1.22	0	0	0
4	1959	grasland	1.11	0	0	0
4	1959	akkerbouw	1.09	0	0	0
4	1959	hoogwaardig	1.2	0	0	0
4	1959	stedelijk	1.22	0	0	0
4	1962	grasland	1.17	0	0	0
4	1962	akkerbouw	0	0	0	0
4	1962	hoogwaardig	3.44	0	0	0
4	1962	stedelijk	0	0	0	0
4	1955	grasland	1.39	0	0	0
4	1955	akkerbouw	0	0	0	0
4	1955	hoogwaardig	1.48	0	0	0
4	1955	stedelijk	2.07	0	0	0
4	1996	grasland	1.11	0	0	0
4	1996	akkerbouw	2.03	0	0	0
4	1996	hoogwaardig	1.63	0	0	0
4	1996	stedelijk	1.96	0	0	0
4	1960	grasland	1.06	0	0	0
4	1960	akkerbouw	1.54	0	0	0
4	1960	hoogwaardig	0.94	0	0	0
4	1960	stedelijk	1.53	0	0	0
4	1958	grasland	1.07	0	0	0
4	1958	akkerbouw	1.36	0	0	0
4	1958	hoogwaardig	0.14	94.78	300	8.89
4	1958	stedelijk	1.84	0	0	0
4	1957	grasland	1	0	0	0
4	1957	akkerbouw	0.99	0	0	0
4	1957	hoogwaardig	1.03	0	0	0
4	1957	stedelijk	1.03	0	0	0
4	1956	grasland	1.16	0	0	0
4	1956	akkerbouw	1.36	0	0	0
4	1956	hoogwaardig	1.02	0	0	0
4	1956	stedelijk	1.27	0	0	0
4	1952	grasland	1.02	0	0	0
4	1952	akkerbouw	0.99	0	0	0
4	1952	hoogwaardig	0.89	0	0	0
4	1952	stedelijk	1.25	0	0	0
4	1953	grasland	1.26	0	0	0
4	1953	akkerbouw	1.42	0	0	0
4	1953	hoogwaardig	1.35	0	0	0
4	1953	stedelijk	1.47	0	0	0
4	1954	grasland	1.31	0	0	0
4	1954	akkerbouw	2.31	0	0	0
4	1954	hoogwaardig	1.55	0	0	0
4	1954	stedelijk	2.28	0	0	0
4	1964	grasland	0.52	0	0	0
4	1964	akkerbouw	1.64	0	0	0
4	1964	hoogwaardig	-0.03	51.07	150	3.59
4	1964	stedelijk	1.69	0	0	0
4	1966	grasland	0	0	0	0
4	1966	akkerbouw	0	0	0	0
4	1966	hoogwaardig	0.5	0	0	0
4	1966	stedelijk	0	0	0	0
4	1963	grasland	0.89	0	0	0
4	1963	akkerbouw	2.29	0	0	0
4	1963	hoogwaardig	1.77	0	0	0
4	1963	stedelijk	0	0	0	0
4	1124	grasland	1.55	0	0	0
4	1124	akkerbouw	2.23	0	0	0
4	1124	hoogwaardig	2.19	0	0	0
4	1124	stedelijk	2.48	0	0	0
4	1965	grasland	1.07	0	0	0
4	1965	akkerbouw	0	0	0	0
4	1965	hoogwaardig	-0.2	43.02	75	5.36
4	1965	stedelijk	0	0	0	0
4	1112	grasland	1.08	0	0	0
4	1112	akkerbouw	1.13	0	0	0
4	1112	hoogwaardig	0.88	0	0	0
4	1112	stedelijk	1.09	0	0	0
4	1947	grasland	1.32	0	0	0
4	1947	akkerbouw	1.6	0	0	0
4	1947	hoogwaardig	1.8	0	0	0
4	1947	stedelijk	0	0	0	0
4	1961	grasland	1.08	0	0	0
4	1961	akkerbouw	0	0	0	0
4	1961	hoogwaardig	0	0	0	0
4	1961	stedelijk	0	0	0	0
4	1123	grasland	1.58	0	0	0
4	1123	akkerbouw	0	0	0	0
4	1123	hoogwaardig	1.69	0	0	0
4	1123	stedelijk	1.74	0	0	0
4	1949	grasland	1.13	0	0	0
4	1949	akkerbouw	1.26	0	0	0
4	1949	hoogwaardig	0.93	0	0	0
4	1949	stedelijk	1.47	0	0	0
4	1109	grasland	1.07	0	0	0
4	1109	akkerbouw	0.78	5.2	25	6.67
4	1109	hoogwaardig	1.1	0	0	0
4	1109	stedelijk	1.27	0	0	0
4	1948	grasland	1.18	0	0	0
4	1948	akkerbouw	0	0	0	0
4	1948	hoogwaardig	1.04	0	0	0
4	1948	stedelijk	0	0	0	0
4	1107	grasland	1.39	0	0	0
4	1107	akkerbouw	1.38	0	0	0
4	1107	hoogwaardig	1.7	0	0	0
4	1107	stedelijk	1.59	0	0	0
4	1950	grasland	0.99	0	0	0
4	1950	akkerbouw	0.18	11	25	9.09
4	1950	hoogwaardig	0.46	167.13	600	1.49
4	1950	stedelijk	1.1	0	0	0
4	671	grasland	0.94	0	0	0
4	671	akkerbouw	0	0	0	0
4	671	hoogwaardig	0.97	0	0	0
4	671	stedelijk	0	0	0	0
4	1099	grasland	0	0	0	0
4	1099	akkerbouw	0	0	0	0
4	1099	hoogwaardig	0.46	0	0	0
4	1099	stedelijk	0	0	0	0
4	1835	grasland	1.11	0	0	0
4	1835	akkerbouw	0	0	0	0
4	1835	hoogwaardig	1.14	0	0	0
4	1835	stedelijk	0	0	0	0
4	1951	grasland	1.01	0	0	0
4	1951	akkerbouw	1.08	0	0	0
4	1951	hoogwaardig	1.04	0	0	0
4	1951	stedelijk	1.05	0	0	0
4	1836	grasland	1.05	0	0	0
4	1836	akkerbouw	1.33	0	0	0
4	1836	hoogwaardig	1.19	0	0	0
4	1836	stedelijk	0	0	0	0
4	1992	grasland	0	0	0	0
4	1992	akkerbouw	0	0	0	0
4	1992	hoogwaardig	1.32	0	0	0
4	1992	stedelijk	0	0	0	0
4	1106	grasland	1.37	0	0	0
4	1106	akkerbouw	2.57	0	0	0
4	1106	hoogwaardig	2.14	0	0	0
4	1106	stedelijk	0	0	0	0
4	1976	grasland	0	0	0	0
4	1976	akkerbouw	0	0	0	0
4	1976	hoogwaardig	2.18	0	0	0
4	1976	stedelijk	0	0	0	0
4	1838	grasland	1.04	0	0	0
4	1838	akkerbouw	1.59	0	0	0
4	1838	hoogwaardig	1.24	0	0	0
4	1838	stedelijk	2.46	0	0	0
4	1105	grasland	1.06	0	0	0
4	1105	akkerbouw	1.63	0	0	0
4	1105	hoogwaardig	1.26	0	0	0
4	1105	stedelijk	1.13	0	0	0
4	1974	grasland	0	0	0	0
4	1974	akkerbouw	0	0	0	0
4	1974	hoogwaardig	0	0	0	0
4	1974	stedelijk	0	0	0	0
4	1939	grasland	1.01	0	0	0
4	1939	akkerbouw	0	0	0	0
4	1939	hoogwaardig	1.32	0	0	0
4	1939	stedelijk	0	0	0	0
4	1104	grasland	1.16	0	0	0
4	1104	akkerbouw	2.15	0	0	0
4	1104	hoogwaardig	2.04	0	0	0
4	1104	stedelijk	0	0	0	0
4	1102	grasland	1.4	0	0	0
4	1102	akkerbouw	0	0	0	0
4	1102	hoogwaardig	1.65	0	0	0
4	1102	stedelijk	0	0	0	0
4	1108	grasland	1.12	0	0	0
4	1108	akkerbouw	1.96	0	0	0
4	1108	hoogwaardig	2.11	0	0	0
4	1108	stedelijk	1.7	0	0	0
4	1938	grasland	0.97	0	0	0
4	1938	akkerbouw	1.1	0	0	0
4	1938	hoogwaardig	0.64	0	0	0
4	1938	stedelijk	1.04	0	0	0
4	1101	grasland	1.35	0	0	0
4	1101	akkerbouw	0	0	0	0
4	1101	hoogwaardig	1.95	0	0	0
4	1101	stedelijk	1.45	0	0	0
4	1111	grasland	1.03	0	0	0
4	1111	akkerbouw	1.06	0	0	0
4	1111	hoogwaardig	1.08	0	0	0
4	1111	stedelijk	0.89	0	0	0
4	1100	grasland	1.39	0	0	0
4	1100	akkerbouw	1.39	0	0	0
4	1100	hoogwaardig	1.59	0	0	0
4	1100	stedelijk	1.51	0	0	0
4	1946	grasland	1.13	0	0	0
4	1946	akkerbouw	0	0	0	0
4	1946	hoogwaardig	0.3	8.98	25	3.33
4	1946	stedelijk	0	0	0	0
4	1103	grasland	1.18	0	0	0
4	1103	akkerbouw	2.21	0	0	0
4	1103	hoogwaardig	2.08	0	0	0
4	1103	stedelijk	1.87	0	0	0
4	1937	grasland	0.9	0	0	0
4	1937	akkerbouw	0.84	0	0	0
4	1937	hoogwaardig	0.18	1010.65	2000	1.66
4	1937	stedelijk	0.33	9.69	25	11.11
4	1945	grasland	0.9	0	0	0
4	1945	akkerbouw	1.08	0	0	0
4	1945	hoogwaardig	0.72	0	0	0
4	1945	stedelijk	0	0	0	0
4	1414	grasland	1.14	0	0	0
4	1414	akkerbouw	0.79	0	0	0
